"# Program:featureCounts v1.6.4; Command:""featureCounts"" ""-a"" ""Pflu55.saf.txt"" ""-F"" ""SAF"" ""-t"" ""GeneID"" ""--read2pos"" ""5"" ""-o"" ""Mark22_counts.txt"" ""YL37_1.sam"" ""YL37_2.sam"" ""YL37_3.sam"" ""GM103_1.sam"" ""GM103_2.sam"" ""GM103_3.sam"" ""YL57_1.sam"" ""YL57_2.sam"" ""YL57_3.sam"" "																												
																												
Geneid	Chr	Start	End	Strand	Length	YL37_1.sam	YL37_2.sam	YL37_3.sam	GM103_1.sam	GM103_2.sam	GM103_3.sam	YL57_1.sam	YL57_2.sam	YL57_3.sam	YL37_1.norm	YL37_2.norm	YL37_3.norm	GM103_1.norm	GM103_2.norm	GM103_3.norm	YL57_1.norm	YL57_2.norm	YL57_3.norm	log2FC 57vs37	log2FC 103vs37	#Orf	Name	Desc
33931E_Pfluorescens55_00598	1	670898	671668	+	771	558	341	108	240	322	238	346	84	280	158.5227273	120.4946996	61.71428571	84.50704225	88.95027624	79.86577181	139.516129	42	109.375	-0.228156927	-0.427657644	33931E_Pfluorescens55_00598	soj_2	Sporulation initiation inhibitor protein Soj
33931E_Pfluorescens55_00489	1	549121	549927	+	807	531	337	215	828	556	616	272	224	291	150.8522727	119.0812721	122.8571429	291.5492958	153.5911602	206.7114094	109.6774194	112	113.671875	-0.22809616	0.73078342	33931E_Pfluorescens55_00489		hypothetical protein
33931E_Pfluorescens55_04314	1	4723441	4724016	+	576	1097	893	464	1451	1102	624	723	408	682	311.6477273	315.5477032	265.1428571	510.915493	304.4198895	209.3959732	291.5322581	204	266.40625	-0.227916173	0.199583093	33931E_Pfluorescens55_04314	pdtaR	Probable transcriptional regulatory protein pdtaR
33931E_Pfluorescens55_03557	1	3898095	3899069	-	975	470	328	428	411	509	549	371	121	542	133.5227273	115.9010601	244.5714286	144.7183099	140.6077348	184.2281879	149.5967742	60.5	211.71875	-0.227884878	-0.073205274	33931E_Pfluorescens55_03557		hypothetical protein
33931E_Pfluorescens55_04180	1	4565232	4565831	-	600	627	760	169	285	286	201	269	164	700	178.125	268.5512367	96.57142857	100.3521127	79.00552486	67.44966443	108.4677419	82	273.4375	-0.227779921	-1.138224991	33931E_Pfluorescens55_04180	azoR_2	FMN-dependent NADH-azoreductase
33931E_Pfluorescens55_01377	1	1541546	1542463	-	918	369	537	220	256	481	180	139	430	225	104.8295455	189.7526502	125.7142857	90.14084507	132.8729282	60.40268456	56.0483871	215	87.890625	-0.227668644	-0.568483841	33931E_Pfluorescens55_01377	metR_1	HTH-type transcriptional regulator MetR
33931E_Pfluorescens55_03146	1	3448142	3448735	+	594	324	305	314	332	210	158	252	211	299	92.04545455	107.7738516	179.4285714	116.9014085	58.01104972	53.02013423	101.6129032	105.5	116.796875	-0.227549086	-0.734533874	33931E_Pfluorescens55_03146		hypothetical protein
33931E_Pfluorescens55_01886	1	2084189	2085121	-	933	237	219	130	102	242	729	218	14	236	67.32954545	77.38515901	74.28571429	35.91549296	66.85082873	244.6308725	87.90322581	7	92.1875	-0.227195583	0.665652473	33931E_Pfluorescens55_01886		hypothetical protein
33931E_Pfluorescens55_02181	1	2391127	2392356	+	1230	1031	901	467	549	479	1025	595	831	243	292.8977273	318.3745583	266.8571429	193.3098592	132.320442	343.9597315	239.9193548	415.5	94.921875	-0.226886762	-0.391155543	33931E_Pfluorescens55_02181		hypothetical protein
33931E_Pfluorescens55_04214	1	4608228	4609019	+	792	1166	496	418	540	925	682	656	418	419	331.25	175.2650177	238.8571429	190.1408451	255.5248619	228.8590604	264.516129	209	163.671875	-0.226241829	-0.144089518	33931E_Pfluorescens55_04214		hypothetical protein
33931E_Pfluorescens55_04797	1	5236316	5238106	-	1791	1789	563	375	1188	851	715	741	501	611	508.2386364	198.9399293	214.2857143	418.3098592	235.0828729	239.9328859	298.7903226	250.5	238.671875	-0.225801824	-0.044742107	33931E_Pfluorescens55_04797		hypothetical protein
33931E_Pfluorescens55_04170	1	4555612	4556478	+	867	823	819	463	500	536	535	717	516	324	233.8068182	289.3992933	264.5714286	176.056338	148.0662983	179.5302013	289.1129032	258	126.5625	-0.22573466	-0.645358643	33931E_Pfluorescens55_04170		hypothetical protein
33931E_Pfluorescens55_05470	1	5942807	5943949	-	1143	1100	484	468	855	756	495	247	254	1064	312.5	171.024735	267.4285714	301.056338	208.839779	166.1073826	99.59677419	127	415.625	-0.225651625	-0.15169249	33931E_Pfluorescens55_05470	potA_3	Spermidine/putrescine import ATP-binding protein PotA
33931E_Pfluorescens55_03523	1	3854851	3856050	-	1200	685	767	484	303	832	532	617	472	384	194.6022727	271.024735	276.5714286	106.6901408	229.8342541	178.5234899	248.7903226	236	150	-0.225524827	-0.527098393	33931E_Pfluorescens55_03523	emrA_2	Multidrug export protein EmrA
33931E_Pfluorescens55_04792	1	5228745	5230268	+	1524	1743	1369	1087	1405	1432	1245	756	1031	1405	495.1704545	483.745583	621.1428571	494.7183099	395.5801105	417.7852349	304.8387097	515.5	548.828125	-0.224826757	-0.290670201	33931E_Pfluorescens55_04792	norR2	Nitric oxide reductase transcription regulator NorR2
33931E_Pfluorescens55_02584	1	2823571	2826006	-	2436	227	460	333	248	376	553	208	366	231	64.48863636	162.5441696	190.2857143	87.32394366	103.8674033	185.5704698	83.87096774	183	90.234375	-0.224799229	-0.147496186	33931E_Pfluorescens55_02584	fpvA_2	Ferripyoverdine receptor
33931E_Pfluorescens55_01002	1	1128553	1130010	-	1458	1450	1074	761	785	1237	915	983	367	1203	411.9318182	379.5053004	434.8571429	276.4084507	341.7127072	307.0469799	396.3709677	183.5	469.921875	-0.224200543	-0.406517723	33931E_Pfluorescens55_01002		hypothetical protein
33931E_Pfluorescens55_05025	1	5487293	5488945	-	1653	2541	2020	920	1592	2431	2235	1791	992	1181	721.875	713.7809187	525.7142857	560.5633803	671.5469613	750	722.1774194	496	461.328125	-0.223825309	0.015175411	33931E_Pfluorescens55_05025	aidB	Putative acyl-CoA dehydrogenase AidB
33931E_Pfluorescens55_03990	1	4355719	4356810	-	1092	730	504	371	886	715	1046	581	272	362	207.3863636	178.0918728	212	311.971831	197.5138122	351.0067114	234.2741935	136	141.40625	-0.223643068	0.526276211	33931E_Pfluorescens55_03990	aroC	Chorismate synthase
33931E_Pfluorescens55_04151	1	4530871	4531704	-	834	417	268	112	497	624	887	124	231	184	118.4659091	94.69964664	64	175	172.3756906	297.6510067	50	115.5	71.875	-0.22357998	1.218610894	33931E_Pfluorescens55_04151	mazG	Nucleoside triphosphate pyrophosphohydrolase
33931E_Pfluorescens55_00529	1	595781	596752	+	972	694	724	381	1117	905	458	591	195	611	197.1590909	255.8303887	217.7142857	393.3098592	250	153.6912752	238.3064516	97.5	238.671875	-0.223423236	0.248906076	33931E_Pfluorescens55_00529	pip_1	Proline iminopeptidase
33931E_Pfluorescens55_05379	1	5855536	5856060	-	525	958	721	805	1007	905	607	499	504	1004	272.1590909	254.770318	460	354.5774648	250	203.6912752	201.2096774	252	392.1875	-0.223317603	-0.288111846	33931E_Pfluorescens55_05379		hypothetical protein
33931E_Pfluorescens55_03184	1	3499088	3499582	-	495	278	487	141	181	190	40	217	151	310	78.97727273	172.0848057	80.57142857	63.73239437	52.48618785	13.42281879	87.5	75.5	121.09375	-0.223222686	-1.355063262	33931E_Pfluorescens55_03184		hypothetical protein
33931E_Pfluorescens55_00202	1	228289	229881	-	1593	1595	1210	891	1531	1835	1305	761	1184	749	453.125	427.5618375	509.1428571	539.084507	506.9060773	437.9194631	306.8548387	592	292.578125	-0.22221033	0.09449553	33931E_Pfluorescens55_00202	dauA_1	C4-dicarboxylic acid transporter DauA
33931E_Pfluorescens55_01313	1	1453994	1454344	-	351	37	83	96	146	145	81	151	32	11	10.51136364	29.32862191	54.85714286	51.4084507	40.05524862	27.18120805	60.88709677	16	4.296875	-0.222125755	0.325257594	33931E_Pfluorescens55_01313		hypothetical protein
33931E_Pfluorescens55_05528	1	6001798	6002337	-	540	537	395	229	433	860	479	265	353	203	152.5568182	139.5759717	130.8571429	152.4647887	237.5690608	160.738255	106.8548387	176.5	79.296875	-0.222038661	0.380832164	33931E_Pfluorescens55_05528		hypothetical protein
33931E_Pfluorescens55_00602	1	674529	677867	-	3339	2592	2253	1551	1821	2547	2016	1614	1930	1175	736.3636364	796.1130742	886.2857143	641.1971831	703.5911602	676.5100671	650.8064516	965	458.984375	-0.221303176	-0.258986745	33931E_Pfluorescens55_00602	mscK	Mechanosensitive channel MscK
33931E_Pfluorescens55_00993	1	1118341	1119819	-	1479	2594	1553	1232	1919	2472	2467	756	1196	2058	736.9318182	548.7632509	704	675.7042254	682.8729282	827.852349	304.8387097	598	803.90625	-0.221299856	0.136029485	33931E_Pfluorescens55_00993	addA	ATP-dependent helicase/nuclease subunit A
33931E_Pfluorescens55_00936	1	1060323	1061348	-	1026	268	182	268	114	158	91	145	186	257	76.13636364	64.31095406	153.1428571	40.14084507	43.64640884	30.53691275	58.46774194	93	100.390625	-0.221191029	-1.360673285	33931E_Pfluorescens55_00936	bamD_1	Outer membrane protein assembly factor BamD
33931E_Pfluorescens55_03756	1	4110526	4111446	-	921	565	346	91	319	523	505	274	127	290	160.5113636	122.2614841	52	112.3239437	144.4751381	169.4630872	110.483871	63.5	113.28125	-0.220799686	0.3485585	33931E_Pfluorescens55_03756	fecB	Fe(3+) dicitrate-binding periplasmic protein
33931E_Pfluorescens55_04611	1	5025547	5026293	-	747	343	638	201	279	627	470	413	348	90	97.44318182	225.4416961	114.8571429	98.23943662	173.2044199	157.7181208	166.5322581	174	35.15625	-0.220543895	-0.028558619	33931E_Pfluorescens55_04611	pmpR	Transcriptional regulatory protein PmpR
33931E_Pfluorescens55_04089	1	4468073	4468402	-	330	118	104	84	67	178	96	138	16	97	33.52272727	36.74911661	48	23.5915493	49.17127072	32.2147651	55.64516129	8	37.890625	-0.220118368	-0.172025347	33931E_Pfluorescens55_04089	fliE	Flagellar hook-basal body complex protein FliE
33931E_Pfluorescens55_03688	1	4041982	4043424	-	1443	1274	744	374	349	1062	636	704	333	690	361.9318182	262.8975265	213.7142857	122.8873239	293.3701657	213.4228188	283.8709677	166.5	269.53125	-0.220084888	-0.413266299	33931E_Pfluorescens55_03688		hypothetical protein
33931E_Pfluorescens55_01352	1	1499270	1501873	+	2604	1568	893	581	1249	1266	566	559	931	634	445.4545455	315.5477032	332	439.7887324	349.7237569	189.9328859	225.4032258	465.5	247.65625	-0.219776294	-0.15825943	33931E_Pfluorescens55_01352	papC	Outer membrane usher protein PapC
33931E_Pfluorescens55_01077	1	1196529	1198559	+	2031	1457	753	627	955	1253	990	884	564	648	413.9204545	266.0777385	358.2857143	336.2676056	346.1325967	332.2147651	356.4516129	282	253.125	-0.219770308	-0.033268639	33931E_Pfluorescens55_01077		hypothetical protein
33931E_Pfluorescens55_01757	1	1941457	1944966	+	3510	3183	2512	1442	1732	2262	2888	1916	1742	1544	904.2613636	887.6325088	824	609.8591549	624.8618785	969.1275168	772.5806452	871	603.125	-0.219492891	-0.247278927	33931E_Pfluorescens55_01757		hypothetical protein
33931E_Pfluorescens55_00233	1	256576	257307	+	732	1138	459	362	316	654	504	347	386	670	323.2954545	162.1908127	206.8571429	111.2676056	180.6629834	169.1275168	139.9193548	193	261.71875	-0.219475893	-0.586539228	33931E_Pfluorescens55_00233	cynT_1	Carbonic anhydrase 1
33931E_Pfluorescens55_05389	1	5863177	5863605	-	429	87	223	113	128	188	60	2	109	228	24.71590909	78.79858657	64.57142857	45.07042254	51.93370166	20.13422819	0.806451613	54.5	89.0625	-0.219438411	-0.520985409	33931E_Pfluorescens55_05389		hypothetical protein
33931E_Pfluorescens55_05526	1	6000452	6001102	+	651	645	664	660	985	997	733	567	403	647	183.2386364	234.6289753	377.1428571	346.8309859	275.4143646	245.9731544	228.6290323	201.5	252.734375	-0.219376832	0.127084314	33931E_Pfluorescens55_05526	yecS_5	L-cystine transport system permease protein YecS
33931E_Pfluorescens55_04791	1	5227416	5228597	-	1182	780	517	558	644	854	752	471	465	509	221.5909091	182.6855124	318.8571429	226.7605634	235.9116022	252.3489933	189.9193548	232.5	198.828125	-0.219094046	-0.016276206	33931E_Pfluorescens55_04791	hmp	Flavohemoprotein
33931E_Pfluorescens55_00119	1	136478	136954	+	477	425	102	314	342	662	280	329	139	222	120.7386364	36.04240283	179.4285714	120.4225352	182.8729282	93.95973154	132.6612903	69.5	86.71875	-0.218890438	0.240705121	33931E_Pfluorescens55_00119		hypothetical protein
33931E_Pfluorescens55_01033	1	1156713	1157870	-	1158	1510	960	645	1121	1290	1103	991	495	844	428.9772727	339.2226148	368.5714286	394.7183099	356.3535912	370.1342282	399.5967742	247.5	329.6875	-0.218830178	-0.019890521	33931E_Pfluorescens55_01033		hypothetical protein
33931E_Pfluorescens55_04078	1	4457038	4458006	-	969	766	693	489	899	1054	718	870	354	281	217.6136364	244.8763251	279.4285714	316.5492958	291.160221	240.9395973	350.8064516	177	109.765625	-0.218672333	0.193907396	33931E_Pfluorescens55_04078	fliM	Flagellar motor switch protein FliM
33931E_Pfluorescens55_04286	1	4685069	4685707	-	639	472	437	459	537	650	328	272	157	730	134.0909091	154.4169611	262.2857143	189.084507	179.558011	110.0671141	109.6774194	78.5	285.15625	-0.218654207	-0.20236092	33931E_Pfluorescens55_04286		hypothetical protein
33931E_Pfluorescens55_00326	1	360138	361580	+	1443	1085	1274	638	1527	1396	1759	667	404	1265	308.2386364	450.1766784	364.5714286	537.6760563	385.6353591	590.2684564	268.9516129	202	494.140625	-0.218602159	0.430623911	33931E_Pfluorescens55_00326	oprM_1	Outer membrane protein OprM
33931E_Pfluorescens55_05315	1	5783400	5784872	+	1473	1092	423	373	551	587	431	448	357	561	310.2272727	149.4699647	213.1428571	194.0140845	162.1546961	144.6308725	180.6451613	178.5	219.140625	-0.218481036	-0.426030115	33931E_Pfluorescens55_05315	betB_2	NAD/NADP-dependent betaine aldehyde dehydrogenase
33931E_Pfluorescens55_02680	1	2926642	2927664	-	1023	877	494	181	489	975	575	225	432	375	249.1477273	174.5583039	103.4285714	172.1830986	269.3370166	192.9530201	90.72580645	216	146.484375	-0.217991126	0.267387681	33931E_Pfluorescens55_02680	yejE_1	Inner membrane ABC transporter permease protein YejE
33931E_Pfluorescens55_04149	1	4529970	4530158	+	189	194	137	77	192	251	68	118	7	194	55.11363636	48.40989399	44	67.6056338	69.33701657	22.81879195	47.58064516	3.5	75.78125	-0.217686287	0.114974176	33931E_Pfluorescens55_04149		hypothetical protein
33931E_Pfluorescens55_03059	1	3347966	3350119	+	2154	949	781	524	1017	1011	449	736	399	591	269.6022727	275.9717314	299.4285714	358.0985915	279.281768	150.6711409	296.7741935	199.5	230.859375	-0.216735339	-0.100665824	33931E_Pfluorescens55_03059	pupB	Ferric-pseudobactin BN7/BN8 receptor
33931E_Pfluorescens55_04816	1	5251617	5252819	+	1203	1025	741	412	709	953	616	274	529	777	291.1931818	261.8374558	235.4285714	249.6478873	263.2596685	206.7114094	110.483871	264.5	303.515625	-0.216688375	-0.13180291	33931E_Pfluorescens55_04816	mgtA_2	GDP-mannose-dependent alpha-mannosyltransferase
33931E_Pfluorescens55_04158	1	4544130	4545080	+	951	645	576	194	452	1376	515	200	352	440	183.2386364	203.5335689	110.8571429	159.1549296	380.1104972	172.8187919	80.64516129	176	171.875	-0.215708489	0.516976308	33931E_Pfluorescens55_04158	gbuA	Guanidinobutyrase
33931E_Pfluorescens55_02096	1	2298753	2299919	-	1167	1020	1118	380	1114	769	541	580	717	472	289.7727273	395.0530035	217.1428571	392.2535211	212.4309392	181.5436242	233.8709677	358.5	184.375	-0.215634344	-0.198129292	33931E_Pfluorescens55_02096		hypothetical protein
33931E_Pfluorescens55_01887	1	2085121	2086836	-	1716	908	738	446	776	760	868	534	611	373	257.9545455	260.7773852	254.8571429	273.2394366	209.9447514	291.2751678	215.3225806	305.5	145.703125	-0.214906901	0.00162211	33931E_Pfluorescens55_01887	ilvG	Acetolactate synthase isozyme 2 large subunit
33931E_Pfluorescens55_02384	1	2575769	2576470	+	702	402	465	128	301	499	120	234	251	213	114.2045455	164.3109541	73.14285714	105.9859155	137.8453039	40.26845638	94.35483871	125.5	83.203125	-0.214580747	-0.307777316	33931E_Pfluorescens55_02384	kefF_1	Glutathione-regulated potassium-efflux system ancillary protein KefF
33931E_Pfluorescens55_00443	1	497864	498796	+	933	1436	1446	1112	1547	1755	1613	910	1050	1146	407.9545455	510.9540636	635.4285714	544.7183099	484.8066298	541.2751678	366.9354839	525	447.65625	-0.214506121	0.015200102	33931E_Pfluorescens55_00443	wbgU	UDP-N-acetylglucosamine 4-epimerase
33931E_Pfluorescens55_00058	1	61350	61856	+	507	80	97	105	269	89	142	66	86	80	22.72727273	34.27561837	60	94.71830986	24.58563536	47.65100671	26.61290323	43	31.25	-0.214148521	0.512914706	33931E_Pfluorescens55_00058		hypothetical protein
33931E_Pfluorescens55_05517	1	5991914	5992462	-	549	730	716	502	747	671	1213	571	499	421	207.3863636	253.0035336	286.8571429	263.028169	185.359116	407.0469799	230.2419355	249.5	164.453125	-0.214087679	0.195071719	33931E_Pfluorescens55_05517	chaC	Glutathione-specific gamma-glutamylcyclotransferase
33931E_Pfluorescens55_00572	1	641312	642883	+	1572	1093	526	526	581	1752	1424	638	516	440	310.5113636	185.8657244	300.5714286	204.5774648	483.9779006	477.852349	257.2580645	258	171.875	-0.213897022	0.549513733	33931E_Pfluorescens55_00572	damX	Cell division protein DamX
33931E_Pfluorescens55_02371	1	2558198	2558542	+	345	109	363	206	260	161	66	38	286	206	30.96590909	128.2685512	117.7142857	91.54929577	44.47513812	22.14765101	15.32258065	143	80.46875	-0.213868546	-0.808123999	33931E_Pfluorescens55_02371	fbp_2	FK506-binding protein
33931E_Pfluorescens55_00115	1	130590	132773	+	2184	2686	2414	1099	2009	2846	2702	1654	1122	1811	763.0681818	853.0035336	628	707.3943662	786.1878453	906.7114094	666.9354839	561	707.421875	-0.213518801	0.097092115	33931E_Pfluorescens55_00115	uvrD	DNA helicase II
33931E_Pfluorescens55_05121	1	5582531	5583925	-	1395	1022	1177	628	1033	773	928	784	551	837	290.3409091	415.9010601	358.8571429	363.7323944	213.5359116	311.409396	316.1290323	275.5	326.953125	-0.21350702	-0.261255491	33931E_Pfluorescens55_05121	yajR	Inner membrane transport protein YajR
33931E_Pfluorescens55_02398	1	2584574	2586079	-	1506	1305	622	487	706	953	370	469	502	792	370.7386364	219.7879859	278.2857143	248.5915493	263.2596685	124.1610738	189.1129032	251	309.375	-0.213139395	-0.449989941	33931E_Pfluorescens55_02398		IS66 family transposase ISCARN48
33931E_Pfluorescens55_04496	1	4912294	4912602	+	309	475	220	59	156	300	92	215	208	56	134.9431818	77.7385159	33.71428571	54.92957746	82.87292818	30.87248322	86.69354839	104	21.875	-0.213050587	-0.546732672	33931E_Pfluorescens55_04496		hypothetical protein
33931E_Pfluorescens55_03215	1	3535310	3536125	+	816	345	443	311	251	156	115	319	330	203	98.01136364	156.5371025	177.7142857	88.38028169	43.09392265	38.59060403	128.6290323	165	79.296875	-0.213019499	-1.34582389	33931E_Pfluorescens55_03215	rsbQ	Sigma factor SigB regulation protein RsbQ
33931E_Pfluorescens55_05349	1	5823458	5824303	+	846	373	199	218	204	448	237	191	266	127	105.9659091	70.3180212	124.5714286	71.83098592	123.7569061	79.53020134	77.01612903	133	49.609375	-0.212637943	-0.129019032	33931E_Pfluorescens55_05349	metF	5%2C10-methylenetetrahydrofolate reductase
33931E_Pfluorescens55_00001	1	1	2010	+	2010	2564	2234	971	2832	2872	3033	1345	1403	1395	728.4090909	789.3992933	554.8571429	997.1830986	793.3701657	1017.785235	542.3387097	701.5	544.921875	-0.212527019	0.438229517	33931E_Pfluorescens55_00001	rep_1	ATP-dependent DNA helicase Rep
33931E_Pfluorescens55_03656	1	4008131	4008907	+	777	717	636	250	191	513	472	166	346	648	203.6931818	224.7349823	142.8571429	67.25352113	141.7127072	158.3892617	66.93548387	173	253.125	-0.212446792	-0.63703459	33931E_Pfluorescens55_03656	hisJ_2	Histidine-binding periplasmic protein
33931E_Pfluorescens55_04340	1	4753460	4754992	+	1533	1088	945	519	816	1434	628	739	340	878	309.0909091	333.9222615	296.5714286	287.3239437	396.1325967	210.738255	297.983871	170	342.96875	-0.212405437	-0.071433917	33931E_Pfluorescens55_04340		hypothetical protein
33931E_Pfluorescens55_01287	1	1426259	1428691	+	2433	1349	1084	416	908	1614	844	691	472	901	383.2386364	383.0388693	237.7142857	319.7183099	445.8563536	283.2214765	278.6290323	236	351.953125	-0.212339037	0.062986807	33931E_Pfluorescens55_01287	fhuA_5	Ferrichrome outer membrane transporter/phage receptor
33931E_Pfluorescens55_02207	1	2417272	2419320	-	2049	1979	2020	537	2066	2076	1579	1304	842	1074	562.2159091	713.7809187	306.8571429	727.4647887	573.480663	529.8657718	525.8064516	421	419.53125	-0.212214061	0.209954878	33931E_Pfluorescens55_02207		hypothetical protein
33931E_Pfluorescens55_00110	1	123566	124981	-	1416	1579	1151	1033	1174	2175	1084	993	707	1265	448.5795455	406.7137809	590.2857143	413.3802817	600.8287293	363.7583893	400.4032258	353.5	494.140625	-0.211978869	-0.069105737	33931E_Pfluorescens55_00110	cfiB	2-oxoglutarate carboxylase small subunit
33931E_Pfluorescens55_01826	1	2017362	2018300	-	939	744	860	334	903	1345	401	545	344	558	211.3636364	303.8869258	190.8571429	317.9577465	371.5469613	134.5637584	219.7580645	172	217.96875	-0.211725265	0.222875947	33931E_Pfluorescens55_01826	dusA	tRNA-dihydrouridine(20/20a) synthase
